Listing Number,Status,Status Date,Property Subtype 1 Display,Address,City,State,Address - ZIP,Latitude,Longitude,Neighborhood,Area Desc,APN,Bedrooms,Bathrooms Display,Square Footage,Listing Price,Selling Price,Listing Date,Pending Date,Selling Date,Listing Agent Name,Selling Agent Name,DOM,Full Picture URL
41097224,Closed,02/16/26,Single Family Residence,"106 Broad, San Francisco, CA 94112",San Francisco,CA,94112,37.713344,-122.456490,,,7107-060,0,2 (2 0),1250,800000,750000.00,10/22/25,,02/05/26,Logene Butler,Marlon Salazar,106,https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/0/0/0/9c7645137d2f18cbf12ba7a99840c02e/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-1cb294e6-d2c0-4d42-a76d-de9ef3ded725.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/1/0/0/1c62d45be33809d73e1a22508c52a238/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-8c10a34e-c0f3-41e2-ad6b-f97a7e412f30.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/2/0/0/499e33835fef4dde6a3af6ef6597156d/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-806e6765-4b2f-40c3-b4cf-1268c23cce41.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/3/0/0/e6645909f46cefb31a54b05921050235/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-cf793fec-05a7-48f9-bf60-70802b6c7c82.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/4/0/0/90bb3ba1ce657bac962338dc8d48d23d/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-e556b17a-643c-46b1-b776-31d35ff7853b.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/5/0/0/d8697aea200d5306c3d398fcc1ccfe62/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-b8775387-39de-4864-8f5d-56fc0f4e31ac.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/6/0/0/e847b254ec8e0ebbddc55ee3993c7285/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-b07ef275-ecbf-465c-b59e-c9f5ac172f38.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/7/0/0/784be63bcb131ae464453818c3aeb070/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-764296c9-b7d2-48b8-b007-6c1a8af296a5.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/8/0/0/b4e3e6b3dede406b1c0c181718b18c90/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-a014f67b-39bb-4664-a5e6-53652c2bf9b6.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/9/0/0/e3a657879bc599a7f3cfb9aa1a7a16e3/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-d296b5b8-3066-42ec-b6a9-ed2c2d6ec043.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/10/0/0/62805f31477275c9117cc0af10e10359/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-5c0cc03e-e6d0-433a-93b6-ef630910cda6.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/11/0/0/6d0d478517dee22520cf680d0cf95740/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-4c74f5b5-c1dd-4f8c-ada6-293cda0763d4.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/12/0/0/afa7813a1838a66851daaf944245c0b3/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-f8cf77e1-842e-422b-b07e-c0a011c9ee8f.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/13/0/0/3ee661e92a54a2dbf7cd6a26603e035a/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-c933baeb-08d8-4ef8-8cd1-aef58c1bdcb7.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/14/0/0/1ea9915b72b18a6abd76eba30bf5c7ac/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-d3650aa0-2984-474c-8912-5d0b9510193a.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/15/0/0/f62d84385d815c2f2e11b4f274353c63/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-8e7d5d26-db8a-43f5-8c63-ac516595dcd8.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/16/0/0/7e3835937f65aa44ef9d61d650ba557c/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-dcf9f3c5-7ef0-4af1-af86-0c489dae43bf.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/17/0/0/03a3506ef71289c78ffebc60ca681681/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-3bd55425-e5ef-49e4-b227-4a1b7957277f.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/18/0/0/0ff8004dc3b2496251aecd9d8e8492d6/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-8f5b20b0-85fd-4284-b1e9-b0f874e74c02.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/19/0/0/c8ffb60075f9c3e7e4d632709a7506fa/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-0ead7f28-a39e-45b2-85ae-e02b31226c9f.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/20/0/0/87ff47866fcde68034d8c14dc4ec81c2/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-10a08cf6-5815-416e-8bff-2e486d75297b.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/21/0/0/95b705a8ba5874384080cbe41fc0e6ec/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-cb066dc0-be82-4574-8805-97e453f1d4df.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/22/0/0/630c0afd0147f402965e78b085b13d9d/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-15dbc360-d874-4045-89d4-8f7ae4c849bf.JPG;https://zimg.paragon.ice.com/ParagonImages/Property/PD/MAXEBRDI/41097224/23/0/0/cc3614f117fcc77d88dc51ee82499d96/150/3f6b1959665c9d5f0f7714892ac464ce/41097224-c9849abf-c4d1-4a00-8518-54066698964c.JPG
41111889,Closed,01/13/26,Condominium,"1580 Great Hwy #4, San Francisco, CA 94122",San Francisco,CA,94122,37.756939,-122.508698,,,1894 -061,3,3 (3 0),1798,1288888,1320000.00,11/18/25,,01/13/26,Moe M Aliakbar,Laura Lanzone,56,https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/0/0/0/80044cbed0e576bdbfcddc6238ef1912/150/33dca3208d02a88770d8c352aa0acfd4/41111889-4a1c848c-4d16-49a3-a1bd-a63da9a00ca8.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/1/0/0/cc0169b81978e680f50c16a78c654604/150/33dca3208d02a88770d8c352aa0acfd4/41111889-cd6a9a2f-f42a-41d3-a732-79c56a97d328.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/2/0/0/f975853b23f0e3464ff62f354995b196/150/33dca3208d02a88770d8c352aa0acfd4/41111889-4173e38b-14b9-49d1-90ea-11b736772efb.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/3/0/0/aba853c936ac3a79890bc09e4a88cdfd/150/33dca3208d02a88770d8c352aa0acfd4/41111889-42b0b372-0181-46d1-928b-8d60efabf0ad.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/4/0/0/7808e32558450cfcd8f2d98092135d84/150/33dca3208d02a88770d8c352aa0acfd4/41111889-b931a442-d90e-47a2-8042-cfbb4a7a2570.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/5/0/0/5f51517f60fa24f7ec0a0cabae2ca141/150/33dca3208d02a88770d8c352aa0acfd4/41111889-16f0cc41-7289-45c0-a6d0-6cfea4c52026.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/6/0/0/dcc8f28e193284e679d642d8876e7ee1/150/33dca3208d02a88770d8c352aa0acfd4/41111889-3591d7cd-36ad-4d32-91be-4d97684381b9.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/7/0/0/946b9345f32c75ea91f5e7fb1fecc929/150/33dca3208d02a88770d8c352aa0acfd4/41111889-23d35c5b-de17-4bca-9b0f-027548d66167.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/8/0/0/b11c4ee2d56ee234846e6f5b8a6923d4/150/33dca3208d02a88770d8c352aa0acfd4/41111889-32955547-8d50-45e1-8b5d-5354a06b0f8c.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/9/0/0/c02839803aeb25370fba92cf72b95b8b/150/33dca3208d02a88770d8c352aa0acfd4/41111889-21c0c46b-b3a1-4e14-a168-6aa79c7c80ed.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/10/0/0/de37c56f07557a935d88b3028004ee49/150/33dca3208d02a88770d8c352aa0acfd4/41111889-c36a162e-eb98-4925-9ede-3db63e60da45.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/11/0/0/7dacb54dc29dee5e258a1c0563bdf8a8/150/33dca3208d02a88770d8c352aa0acfd4/41111889-9e59bf0e-06d5-4fb9-a25c-0b0b739edb91.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/12/0/0/51359d62c0e9cfd9541840a4a9aea406/150/33dca3208d02a88770d8c352aa0acfd4/41111889-c895668e-b95c-4598-afa5-21bad0fa05d2.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/13/0/0/cf77359900e3707e343b555dc8e6ee20/150/33dca3208d02a88770d8c352aa0acfd4/41111889-6ce54a1f-f577-439d-adff-7e11ff086bb7.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/14/0/0/8ba1ba8d003359615a5373ca1e83ccb5/150/33dca3208d02a88770d8c352aa0acfd4/41111889-d9bc1ed4-8262-4019-9f9f-ddf839c17025.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/15/0/0/a6e643776db9abc85ac31027f6312b6b/150/33dca3208d02a88770d8c352aa0acfd4/41111889-3c4ae488-28ab-4d42-9772-90c946a44754.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/16/0/0/70a79838a9b54b3c9cbfcafbe9193c16/150/33dca3208d02a88770d8c352aa0acfd4/41111889-8fe5fa48-22c0-4aef-a4cd-0be628912580.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/17/0/0/3c6d480fc882ad2dd88e4324237aa47f/150/33dca3208d02a88770d8c352aa0acfd4/41111889-ec60e3b6-7ca6-44b5-a2fd-b58f12fb80e0.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/18/0/0/6a9bca3011ef0fa012003c6638f19f79/150/33dca3208d02a88770d8c352aa0acfd4/41111889-5c69585d-bd85-44c5-a3af-2dede406b039.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/19/0/0/3e115ec20bb517a90ac4074fab8f4cab/150/33dca3208d02a88770d8c352aa0acfd4/41111889-4b10fe93-8f37-4236-ad6f-3003da007492.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/20/0/0/da5253d7792516266a2f9dda30bccb8b/150/33dca3208d02a88770d8c352aa0acfd4/41111889-e211fe02-76a9-4b7e-a029-2caa82b7f91e.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/21/0/0/df928c522d91b587b43276359a790742/150/33dca3208d02a88770d8c352aa0acfd4/41111889-3e8a41aa-edfb-436c-8e3d-36f0f331aa3b.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/22/0/0/d7a41c6a4fea5156dd2069bc2fcd5270/150/33dca3208d02a88770d8c352aa0acfd4/41111889-edd89128-8c23-45ae-a8d7-75522a18e3a9.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/23/0/0/a872ae5f50ec9867651551eabd895d2c/150/33dca3208d02a88770d8c352aa0acfd4/41111889-cff56853-da3a-456e-b8d8-379838e20071.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/24/0/0/a399ad95bd2c197536099f8ebf491bec/150/33dca3208d02a88770d8c352aa0acfd4/41111889-dde15ca1-33e8-4d12-a9d1-207f7b5c2703.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/25/0/0/9f46e304184295cc3e6242969c280ec1/150/33dca3208d02a88770d8c352aa0acfd4/41111889-d93bfa19-bfc9-4336-8ca3-4d48db905906.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/26/0/0/f066eb16ddf2b246965823e478c939a0/150/33dca3208d02a88770d8c352aa0acfd4/41111889-1175399f-9603-43e6-811c-e6f2c07fa425.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/27/0/0/828fa71909b60163e128a74d4e4e0bac/150/33dca3208d02a88770d8c352aa0acfd4/41111889-f6468fdd-3385-47d5-866a-b508ee12ea71.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/28/0/0/230e586092ec9d0736f005f7a657db75/150/33dca3208d02a88770d8c352aa0acfd4/41111889-08a78323-31a0-4d8e-89a5-93ff0c0df48b.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/29/0/0/84ab5230552bdec7d77f72b79e0bb636/150/33dca3208d02a88770d8c352aa0acfd4/41111889-c2e1a425-33a5-4775-883e-63cf13dc9d6d.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/30/0/0/42613ad7a8ea223a404398a0128d8f52/150/33dca3208d02a88770d8c352aa0acfd4/41111889-acbec443-3e9e-4e97-9bd9-4d31f7a1faf4.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/31/0/0/d005743dd539036752428ea3f80c6727/150/33dca3208d02a88770d8c352aa0acfd4/41111889-17bed194-d909-4ae8-8f77-0ffe14c1a13a.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/32/0/0/240602856a1022a12c1be1a7a90b3f48/150/33dca3208d02a88770d8c352aa0acfd4/41111889-ee9283a7-0d2c-4244-887e-245a7d752797.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/33/0/0/b54b506707701d85e7c74916183e54bc/150/33dca3208d02a88770d8c352aa0acfd4/41111889-0ea3ea1b-77d2-49f7-add5-c82e5bb02722.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/34/0/0/6b9c6dc06831a4cf8c676aacc81926e1/150/33dca3208d02a88770d8c352aa0acfd4/41111889-16cb2f7a-7d74-4377-b543-d67cb67311f7.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/35/0/0/3055d604faf626d8f88e7c0b5ccca25e/150/33dca3208d02a88770d8c352aa0acfd4/41111889-630cd329-0c4b-4ac8-a5bb-7f53f06d3c42.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/36/0/0/184540d9f26d74069e9accf87b927141/150/33dca3208d02a88770d8c352aa0acfd4/41111889-c7f77833-c99a-4ed5-8f95-e40bec437ff2.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/37/0/0/2c08773039d49e2c88a375b9e6396c02/150/33dca3208d02a88770d8c352aa0acfd4/41111889-91352f14-466a-49fb-ac96-29f44d4dbd50.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/38/0/0/26ab406557df957b92ba565335034e56/150/33dca3208d02a88770d8c352aa0acfd4/41111889-6778d1f8-bc70-40a6-bfb6-003df20281b5.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/39/0/0/b785a4d12256ce62cc666a21f2360351/150/33dca3208d02a88770d8c352aa0acfd4/41111889-eb33c485-b005-402e-8ece-643456164c46.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/40/0/0/fbad8a8f0159f96023102c6a0859b93d/150/33dca3208d02a88770d8c352aa0acfd4/41111889-7ea79692-fded-4722-b4c3-d5fe12e75215.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/41/0/0/30ebe58a3b870ffc915ed0cb59bcc01b/150/33dca3208d02a88770d8c352aa0acfd4/41111889-26fbde05-a0c8-49a8-86a0-3fa34923b8ac.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/42/0/0/f198d2577e77a3e4af49073f0485995e/150/33dca3208d02a88770d8c352aa0acfd4/41111889-81b70f1d-1518-4939-9100-4d4ff68d032b.JPG;https://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/41111889/43/0/0/5c10ef1ee2744ba2f55596d30f8e6038/150/33dca3208d02a88770d8c352aa0acfd4/41111889-6eb875f8-86dc-4db1-8934-c2d03b214363.JPG
